dataset,edge_tp,edge_fp,edge_fn,division_tp,division_fp,division_fn,num_pred_nodes,num_gt_nodes,matched_gt_nodes,estimated_total_nodes,edge_jaccard,adj_edge_jaccard,division_jaccard,node_recall,total_node_ratio,edge_weight
44b6_0113de3b,48,0,2,0,0,0,25389,52,49,25755.0,0.96,0.9613642399534071,1.0,0.9423076923076923,0.9857891671520094,50
44b6_0b24845f,49,1,0,0,1,0,21450,51,51,32795.0,0.98,1.0139018143009606,0.0,1.0,0.6540631193779539,50
44b6_341df25f,208,0,1,0,0,1,8345,216,216,7436.0,0.9952153110047847,0.9830494863987687,0.0,1.0,1.1222431414739107,209
44b6_e57ff5c6,167,28,19,0,2,0,18594,193,188,20314.0,0.780373831775701,0.7869813093313484,0.0,0.9740932642487047,0.915329329526435,214
6bba_05b6850b,830,20,15,0,1,0,6095,861,859,6362.0,0.9595375722543352,0.9635645532633247,0.0,0.9976771196283392,0.9580320653882427,865
6bba_05db0fb1,1133,71,50,0,2,3,70758,1229,1224,69800.0,0.9035087719298246,0.9022687126124769,0.0,0.9959316517493898,1.0137249283667622,1254
6bba_969618f6,644,22,14,0,2,3,15726,679,677,13888.0,0.9470588235294117,0.934525023719165,0.0,0.9970544918998527,1.132344470046083,680
6bba_fc83837d,823,103,100,0,2,0,13718,957,913,13087.0,0.8021442495126706,0.7982766479122847,0.0,0.9540229885057471,1.048215786658516,1026
